1,7,3,3.302401376309,0.0,52.3,53.5,30.0,0.6554069710083307,0
34,1,0,2.8812774548479996,0.0,55.0,54.3,30.0,0.7439236211093663,[1.1443743705749512, 1.4673172235488892, 4.630288600921631, 4.658959865570068]
35,1,0,2.948447590704,0.0,53.5,54.6,32.0,0.739133125346662,[4.719180107116699, 3.3476853370666504, 1.7946255207061768, 1.1122593879699707]
36,1,0,2.786475327933,0.0,53.1,53.1,31.0,0.7727758518314012,[0.9156713485717773, 0.3182404935359955, 4.306568622589111, 4.319080352783203]
37,1,2,3.025229931758,0.0,53.9,54.6,29.0,0.7061559761315045,[1.2098660469055176, 0.7467860579490662, 0.09670916944742203, 1.3480808734893799]
38,0,1,2.7976180619849997,0.0,51.9,52.3,23.0,0.7396173953571222,[6.699735641479492, 1.3656327724456787, 5.376770973205566, 4.215573787689209]
39,0,2,2.9238195508620004,0.0,52.3,51.9,26.0,0.7174100120398296,[4.433352470397949, 0.7991458177566528, 2.618555784225464, 8.377037048339844]
40,0,0,2.605364704878,0.0,51.2,51.9,27.0,0.8045300140232958,[0.01987888291478157, 2.0429751873016357, 0.4312824010848999, 6.810898780822754]
41,1,2,2.833749424176,0.0,52.3,53.9,28.0,0.7465409093702734,[3.7760822772979736, 0.2017640769481659, 7.2549333572387695, 4.39846134185791]
42,0,0,2.842192921819,0.0,51.2,51.9,25.0,0.7338793835590307,[1.3952289819717407, 0.5537338256835938, 1.164015293121338, 0.46199843287467957]
43,1,1,3.194811240246,0.0,53.9,52.7,31.0,0.6810382956281334,[3.674237012863159, 1.5967316627502441, 3.381960153579712, 7.591290473937988]
44,2,2,2.8061967114299997,0.0,53.9,54.6,31.0,0.7677316313569206,[1.2884130477905273, 0.03506738319993019, 4.280703544616699, 1.080233097076416]
45,1,2,3.2837963823450003,0.0,55.0,53.1,30.0,0.6588382296252422,[4.825188636779785, 6.531616687774658, 3.962373971939087, 4.995610237121582]
46,1,0,2.9970948760010003,0.0,53.5,53.5,29.0,0.712362077943425,[3.3920459747314453, 3.073380947113037, 3.8680660724639893, 3.8063230514526367]
47,0,0,2.13659518163,0.0,51.5,51.5,27.0,0.9729519263292685,[2.219783067703247, 2.220468044281006, 1.097615361213684, 6.00731086730957]
48,0,1,2.73583295289,0.0,51.5,51.9,24.0,0.7583625082354737,[3.3442230224609375, 0.7985152006149292, 2.8347702026367188, 1.1281222105026245]
49,2,0,2.72548733582,0.0,53.5,53.5,31.0,0.7888369397955499,[1.2729343175888062, 1.2053872346878052, 5.918231010437012, 0.43385177850723267]
50,1,0,3.0184378598199997,0.0,52.7,55.4,31.0,0.7176176125476501,[1.9764238595962524, 3.9800329208374023, 4.500334739685059, 3.5779552459716797]
51,2,1,2.704947580062,0.0,53.1,54.6,30.0,0.7891729310521819,[2.878997325897217, 3.4052653312683105, 1.2627967596054077, 0.49641937017440796]
52,1,2,3.001564609344,0.0,53.1,55.0,29.0,0.7113683593338795,[1.8326261043548584, 0.1626994013786316, 1.0536370277404785, 6.4582037925720215]
53,2,2,2.87291088029,0.0,53.9,55.4,31.0,0.7511812574397716,[1.3628580570220947, 0.15077351033687592, 4.273623466491699, 3.717575788497925]
54,0,0,2.894080516183,0.0,52.3,52.7,26.0,0.7244390467472822,[3.1675865650177, 0.10038625448942184, 3.9185843467712402, 3.6998562812805176]
55,0,0,2.691598088397,0.0,51.5,53.9,26.0,0.7764262571881161,[1.1706500053405762, 4.79941463470459, 5.644964218139648, 2.221583843231201]
56,1,0,2.978153602225,0.0,53.1,52.3,30.0,0.7213441023992133,[3.204838514328003, 2.2863526344299316, 2.2330667972564697, 3.7614729404449463]
57,0,1,2.715483729408,0.0,53.1,51.9,25.0,0.7667144092253116,[2.943706512451172, 6.239362716674805, 1.071516990661621, 4.376911163330078]
58,0,0,2.50506439278,0.0,51.9,51.5,25.0,0.8285800540491985,[2.4741692543029785, 3.062990188598633, 3.5288569927215576, 2.9876341819763184]
59,2,0,2.8782815836499998,0.0,53.5,53.5,31.0,0.7498822676773717,[4.8381195068359375, 4.318565845489502, 1.7847907543182373, 4.25837516784668]
60,0,1,2.363979344584,0.0,53.5,51.2,26.0,0.8794043508080096,[0.6425622701644897, 3.753037214279175, 1.0568344593048096, 1.358370304107666]
61,1,0,2.9662437454979997,0.0,53.1,53.9,30.0,0.7240404917540874,[5.2399773597717285, 5.332098960876465, 3.220381498336792, 6.688708305358887]
62,0,0,2.8307556080319998,0.0,51.9,53.1,25.0,0.7367225226202027,[0.9669493436813354, 0.746934175491333, 1.1648367643356323, 5.52496337890625]
63,2,2,2.972647959728,0.0,52.3,52.7,30.0,0.7225878934554744,[7.8334174156188965, 4.357344627380371, 4.123191833496094, 2.9943504333496094]
64,1,1,2.8420061919059996,0.0,52.7,52.7,28.0,0.744490438524785,[2.1852493286132812, 3.4469475746154785, 4.130901336669922, 4.124927520751953]
65,1,1,2.50448716164,0.0,53.5,53.9,27.0,0.835449848290253,[2.079383373260498, 1.6345593929290771, 3.6506950855255127, 2.421027183532715]
66,1,0,2.123769252453,0.0,53.5,53.5,31.0,0.9967451127196314,[1.8829717636108398, 0.25669264793395996, 4.369040012359619, 1.1279213428497314]
67,0,0,2.529643005191,0.0,53.1,51.9,21.0,0.8108673063714374,[6.04111385345459, 2.0657765865325928, 3.475762367248535, 3.398242473602295]
68,2,0,2.97297888976,0.0,54.3,53.9,31.0,0.7277491539299082,[4.959074974060059, 1.7145061492919922, 1.585898518562317, 6.228567123413086]
69,0,0,2.834499978544,0.0,51.9,52.7,27.0,0.7424749878772244,[3.6775248050689697, 5.964386940002441, 1.714234471321106, 2.5542354583740234]
70,2,2,2.8095236361650002,0.0,51.5,53.1,31.0,0.7668876707609402,[2.019089698791504, 2.216366767883301, 0.327420175075531, 1.1812487840652466]
71,2,0,2.8756248200999996,0.0,54.3,55.4,29.0,0.7405502239525699,[3.993495464324951, 3.9361441135406494, 4.41117000579834, 0.8505573272705078]
72,1,1,2.9741788606919997,0.0,53.5,52.7,30.0,0.7222415822617129,[3.653609037399292, 3.8648734092712402, 3.7720603942871094, 1.809827446937561]
73,2,2,3.280872508308,0.0,53.5,55.0,30.0,0.6593810086796236,[4.642070770263672, 6.089000701904297, 5.414340972900391, 4.2205610275268555]
74,0,1,2.72205644265,0.0,52.3,51.5,25.0,0.764936005540287,[3.8671505451202393, 3.362041473388672, 3.4490740299224854, 4.648688793182373]
75,1,0,3.3220312502850002,0.0,53.5,54.6,28.0,0.6428035001968825,[2.697061061859131, 1.9178688526153564, 1.8556907176971436, 3.7869691848754883]
76,1,2,3.361834547812,0.0,55.4,53.5,30.0,0.6447003431159238,[3.000464916229248, 3.887085199356079, 2.8924214839935303, 0.30971354246139526]
77,1,0,2.9741969950200002,0.0,53.1,54.3,30.0,0.7222374821598229,[1.4951813220977783, 2.307997226715088, 2.265176773071289, 2.837257146835327]
78,0,2,2.58457586841,0.0,51.9,51.5,24.0,0.8011450772177277,[0.505799412727356, 2.456252336502075, 3.7422468662261963, 5.215817451477051]
79,0,1,2.7300155676849998,0.0,52.7,51.9,26.0,0.7659698249667729,[5.111642837524414, 4.757068634033203, 2.1544344425201416, 5.1026458740234375]
80,0,1,2.647248122168,0.0,53.5,52.3,27.0,0.7923846949127876,[0.7288782596588135, 3.4271697998046875, 0.4905144274234772, 2.5710010528564453]
81,0,1,2.8079430514999997,0.0,53.1,51.9,24.0,0.7395888800086621,[8.281425476074219, 2.445728302001953, 6.057891845703125, 5.260026454925537]
82,1,0,3.1940502675840006,0.0,53.9,52.7,30.0,0.6759512901078093,[3.5552079677581787, 1.6361770629882812, 2.2673025131225586, 4.4494123458862305]
83,2,0,3.101356078818,0.0,55.0,53.9,30.0,0.6946662596544856,[3.1952691078186035, 0.8735555410385132, 2.2544093132019043, 3.3337624073028564]
84,0,1,2.4661713757449997,0.0,52.7,53.5,27.0,0.8478568165442664,[2.1863558292388916, 6.63550329208374, 2.462254762649536, 4.97874116897583]
85,1,2,3.1247997888900003,0.0,53.9,54.3,30.0,0.6898280742303372,[2.323930263519287, 4.465704917907715, 2.01749324798584, 5.3910136222839355]
86,1,1,3.3368812713600002,0.0,53.5,53.9,28.0,0.6401242541554968,[3.7345550060272217, 4.770150184631348, 3.5803780555725098, 2.197754383087158]
87,2,0,2.9863777740420003,0.0,54.6,55.0,32.0,0.7305176988741449,[4.22762393951416, 1.5800236463546753, 1.8826419115066528, 5.560828685760498]
88,0,0,2.4738544326,0.0,52.3,52.3,24.0,0.8357787283863514,[6.105230808258057, 4.408604145050049, 2.3687381744384766, 2.6131911277770996]
89,0,0,2.94345120536,0.0,51.9,52.7,22.0,0.7018452596132639,[3.1004273891448975, 0.7257465124130249, 4.822432518005371, 4.130704402923584]
90,0,1,2.69594525178,0.0,52.7,51.5,26.0,0.7752280975683787,[4.075722694396973, 2.7840347290039062, 7.762729644775391, 2.857591152191162]
91,1,0,3.044870555599,0.0,53.5,53.9,28.0,0.6976045765785214,[1.8881127834320068, 3.9704835414886475, 2.371640682220459, 1.3376551866531372]
92,2,0,3.0501645996640003,0.0,53.1,53.5,31.0,0.710725538619909,[4.020864963531494, 4.261903762817383, 1.1679915189743042, 5.183431625366211]
93,0,0,2.522079596145,0.0,51.5,53.5,24.0,0.8203201064856872,[3.9528284072875977, 2.0299384593963623, 1.1289938688278198, 0.14784304797649384]
94,1,0,3.0782651988,0.0,54.3,53.5,30.0,0.6995036687373383,[1.1937916278839111, 6.0141520500183105, 4.354999542236328, 1.3939118385314941]
95,2,1,3.18043855206,0.0,53.9,53.5,31.0,0.6838673141215421,[3.827347993850708, 3.344235897064209, 3.9248690605163574, 3.1135778427124023]
96,1,0,3.1299491374170003,0.0,53.5,53.1,29.0,0.6840372217485643,[3.0644302368164062, 1.6518523693084717, 2.4126906394958496, 4.202813148498535]
97,1,1,3.065029561902,0.0,53.1,53.5,30.0,0.7023093229195958,[0.2706407308578491, 6.156552314758301, 3.391528367996216, 3.0842747688293457]
98,2,1,3.2428551556030003,0.0,55.8,55.8,30.0,0.6665275344180984,[4.149442672729492, 4.704102039337158, 3.334251642227173, 2.703204870223999]
99,1,0,3.3693898300229996,0.0,53.5,55.8,29.0,0.6386284855560371,[3.0448060035705566, 1.6087017059326172, 3.4129772186279297, 0.36629772186279297]
100,1,0,2.94485907324,0.0,53.9,53.9,27.0,0.716032814382328,[4.191576957702637, 5.776541233062744, 1.0636428594589233, 5.103209495544434]
101,1,2,3.106787515392,0.0,53.9,53.9,28.0,0.6845139861943602,[4.460012912750244, 3.1127116680145264, 5.0624518394470215, 5.395164489746094]
102,1,1,3.2079184961740004,0.0,55.8,55.0,31.0,0.6784804563874883,[3.6262564659118652, 4.436422824859619, 1.9845397472381592, 4.453485488891602]
103,2,0,2.8716025161589998,0.0,53.5,55.0,31.0,0.751498442078138,[2.588773250579834, 1.543896198272705, 1.6317524909973145, 2.3216562271118164]
104,0,1,2.6135013852,0.0,52.7,53.9,23.0,0.7899804386441006,[1.1353206634521484, 2.2293336391448975, 0.5011541843414307, 3.491891860961914]
105,2,2,2.93868470182,0.0,54.3,54.3,29.0,0.7256257878167407,[5.679031848907471, 4.37259578704834, 3.684455394744873, 4.4427337646484375]
106,0,0,2.741766913578,0.0,51.9,54.3,26.0,0.7628298806209326,[4.813905715942383, 3.1181511878967285, 5.53201961517334, 3.394460916519165]
107,1,1,2.9842850887649996,0.0,54.6,53.9,28.0,0.7109394626891514,[3.639482021331787, 3.1054599285125732, 2.713463306427002, 3.348701238632202]
108,2,2,2.704997060424,0.0,55.4,54.6,30.0,0.7891594060540669,[5.9620490074157715, 2.8704535961151123, 3.611919403076172, 3.75469970703125]
109,1,0,2.992684761168,0.0,53.5,55.0,28.0,0.7090584528687538,[3.3237035274505615, 4.6200175285339355, 3.8156518936157227, 2.4160633087158203]
110,1,1,2.9175980449920003,0.0,55.0,53.1,28.0,0.7262575906485624,[2.494948387145996, 3.3559885025024414, 2.918348550796509, 3.492480993270874]
111,0,0,2.6308314882180004,0.0,55.0,53.5,24.0,0.7875396499807981,[5.0671820640563965, 1.93257737159729, 1.5928000211715698, 4.67055606842041]
112,2,0,2.9026900745720003,0.0,54.6,53.9,31.0,0.7440392529840352,[3.0444705486297607, 5.3728132247924805, 4.799516677856445, 3.251856803894043]
113,1,0,3.1393743129360003,0.0,55.4,55.4,28.0,0.6778318237936483,[4.713257789611816, 2.023024082183838, 4.999181747436523, 4.253812789916992]
114,1,0,2.8800613909390003,0.0,53.1,53.9,27.0,0.731312809176317,[4.576327323913574, 2.899383068084717, 5.475973129272461, 3.9645280838012695]
115,0,1,2.754906412734,0.0,54.6,52.7,23.0,0.7507010009701637,[3.042677879333496, 5.233121871948242, 4.498688697814941, 3.26607608795166]
116,2,0,2.5856580730320005,0.0,53.5,53.5,31.0,0.8285206986517712,[2.6815500259399414, 3.2981066703796387, 4.291699409484863, 3.6193926334381104]
117,1,0,2.93424218792,0.0,55.0,53.9,32.0,0.7424170575194405,[3.742330551147461, 3.4326441287994385, 3.614820957183838, 3.930241107940674]
118,0,1,2.5953615528299996,0.0,52.3,52.7,26.0,0.803978813461264,[2.022418260574341, 2.7763047218322754, 5.538932800292969, 3.1831271648406982]
119,1,0,3.0265471382889997,0.0,53.1,55.0,28.0,0.7015812524240024,[2.76615571975708, 6.015826225280762, 3.8597700595855713, 3.547166109085083]
120,2,0,2.780063663448,0.0,55.4,55.8,31.0,0.7744312056704782,[2.968313217163086, 2.5115766525268555, 7.708301544189453, 5.3453474044799805]
121,1,2,3.11176101434,0.0,53.1,52.3,30.0,0.6925099480438268,[2.411303997039795, 4.52463436126709, 3.4078240394592285, 3.6143405437469482]
122,2,1,3.001717706256,0.0,53.5,53.9,28.0,0.7070473765752829,[4.647169589996338, 5.456628799438477, 2.505034923553467, 3.369844913482666]
123,1,0,3.03611798658,0.0,55.4,53.9,30.0,0.7085229965630909,[3.3227458000183105, 2.688904047012329, 1.9393720626831055, 1.1512081623077393]
124,2,0,3.111218781255,0.0,53.5,55.8,30.0,0.6926219638274633,[3.10343599319458, 5.856352806091309, 4.422494888305664, 5.532262802124023]
125,1,2,2.825101831548,0.0,53.1,53.9,31.0,0.7629623030536776,[4.728643894195557, 1.88248610496521, 3.609556198120117, 3.342435359954834]
126,1,1,3.075234878296,0.0,53.9,53.9,30.0,0.700143896106566,[4.351099491119385, 1.2116597890853882, 4.628723621368408, 8.686598777770996]
127,1,2,3.216509689464,0.0,54.6,55.0,29.0,0.6668412046223092,[4.055721282958984, 1.74503755569458, 6.198834419250488, 2.556833267211914]
128,2,0,2.800425805188,0.0,53.1,53.5,30.0,0.7639641753973911,[2.0429508686065674, 6.41777229309082, 5.1769914627075195, 5.061675071716309]
129,2,0,2.8037273415899997,0.0,53.1,53.9,31.0,0.7683593459814752,[3.6939780712127686, 2.9121570587158203, 1.4241067171096802, 3.167858362197876]
130,0,1,2.7956678169000004,0.0,51.9,51.9,27.0,0.7522757429818813,[1.6619184017181396, 3.8635854721069336, 1.6819500923156738, 6.480871200561523]
131,2,2,2.9696934843219998,0.0,52.7,53.9,31.0,0.7284933982275437,[4.898892879486084, 1.2288342714309692, 0.5082658529281616, 4.388957977294922]
132,1,1,3.268132683197,0.0,53.5,54.3,29.0,0.6570194599914014,[6.7916975021362305, 2.4970545768737793, 0.41963207721710205, 3.4091272354125977]
133,1,1,3.1342740211880002,0.0,55.0,53.5,29.0,0.6831555027616186,[4.262406826019287, 0.32461249828338623, 1.1407629251480103, 2.177403688430786]
134,0,0,2.370840593445,0.0,52.7,51.5,25.0,0.8737800374099735,[4.345856189727783, 1.4038541316986084, 4.3435845375061035, 5.909514427185059]
135,1,0,3.025721977794,0.0,53.5,52.7,30.0,0.7107863322388176,[3.308966875076294, 2.4723973274230957, 2.2934417724609375, 8.360147476196289]
136,0,0,2.613928061315,0.0,52.7,52.3,25.0,0.7953293813526101,[5.296408176422119, 4.0832343101501465, 2.112136125564575, 5.792239189147949]
137,2,1,2.6568090554849997,0.0,52.7,54.6,30.0,0.8025698082004413,[2.6905901432037354, 1.3854804039001465, 2.331171989440918, 5.792111396789551]
138,0,0,2.5077302836119997,0.0,52.3,54.3,25.0,0.8277313180204634,[4.824998378753662, 2.624229907989502, 1.3453508615493774, 3.1370887756347656]
139,2,1,3.0366953137349997,0.0,54.6,54.3,31.0,0.7136339114069626,[4.32993221282959, 0.5049487352371216, 1.225719928741455, 4.5908684730529785]
140,0,1,2.5495647176480003,0.0,52.3,52.7,23.0,0.8091711563563618,[5.300985336303711, 3.001465320587158, 1.929957389831543, 4.696770191192627]
141,1,2,3.035990002455,0.0,53.9,52.7,29.0,0.7038129000285088,[1.5313653945922852, 2.170689582824707, 3.4031732082366943, 5.7042646408081055]
142,0,1,2.4401069228120003,0.0,52.3,53.9,26.0,0.8530094839731049,[2.953336477279663, 3.461913585662842, 2.0978827476501465, 2.32647442817688]
143,2,0,2.9448795602099995,0.0,53.9,55.0,31.0,0.7341681423218801,[1.3260173797607422, 3.5689592361450195, 4.004965782165527, 7.731215953826904]
144,0,1,2.707915630608,0.0,51.5,51.5,26.0,0.7719487179520149,[2.9810585975646973, 0.8552015423774719, 2.1496284008026123, 1.9955852031707764]
145,1,0,3.2825741509040003,0.0,52.7,53.9,30.0,0.659065003323031,[6.2470269203186035, 2.762429714202881, 1.9899249076843262, 5.858469009399414]
146,2,1,2.6623536752359995,0.0,54.3,51.9,30.0,0.8010020623046532,[5.0602335929870605, 3.430616617202759, 3.38782000541687, 3.6025795936584473]
147,2,0,3.17958696216,0.0,53.9,54.3,30.0,0.6787995859689969,[2.9425549507141113, 1.7382988929748535, 4.412479400634766, 4.180715560913086]
148,2,1,2.690386992864,0.0,52.7,52.3,31.0,0.7984106975103249,[4.668656349182129, 3.8400490283966064, 2.7465686798095703, 4.075157642364502]
149,1,0,3.074156971934,0.0,53.5,53.1,29.0,0.6956340678572654,[3.48945951461792, 3.731586456298828, 2.2194199562072754, 0.54270339012146]
150,0,2,2.836037558484,0.0,51.5,51.5,25.0,0.7354066617751401,[2.8329756259918213, 5.673311233520508, 0.4818889796733856, 4.137765407562256]
151,2,0,2.7799430396360005,0.0,54.3,53.1,29.0,0.7644884036593058,[4.2453155517578125, 8.345609664916992, 3.962550163269043, 2.3691606521606445]
152,1,1,3.2101542446399995,0.0,54.6,53.1,29.0,0.6680722248353622,[1.495119333267212, 1.6332355737686157, 0.3618049919605255, 8.300373077392578]
153,1,2,2.918045373808,0.0,52.3,53.9,29.0,0.7304395043921981,[2.555509090423584, 5.998357772827148, 2.279356002807617, 0.8403382897377014]
154,0,0,2.719770654312,0.0,51.5,51.9,24.0,0.7626798440486284,[5.578333377838135, 2.6670265197753906, 5.105509281158447, 4.341643810272217]
155,2,0,2.766498041028,0.0,52.7,54.3,30.0,0.7727226968553587,[3.21742582321167, 2.733747959136963, 3.2285375595092773, 3.093794345855713]
156,1,0,2.9986787007649998,0.0,53.5,52.7,30.0,0.7167474864645995,[2.9255552291870117, 4.298832416534424, 6.662644386291504, 3.4692578315734863]
157,1,2,3.3064996079160003,0.0,52.7,53.1,31.0,0.6598924888178052,[3.482825994491577, 4.006162166595459, 4.194048881530762, 2.862398862838745]
158,1,2,2.7937687748080005,0.0,53.1,52.7,31.0,0.7709020780472402,[3.9982357025146484, 3.977217674255371, 3.864928722381592, 2.520920753479004]
159,1,2,3.1306739431880004,0.0,52.7,53.9,31.0,0.6938633025095092,[1.9689701795578003, 1.4408406019210815, 4.01220703125, 4.920186996459961]
160,1,1,3.16400864039,0.0,53.5,52.7,29.0,0.6771587277814143,[4.500354766845703, 2.185870409011841, 4.078859806060791, 3.2857131958007812]
161,0,0,2.872263892239,0.0,51.2,51.5,24.0,0.7236385719999745,[4.14027214050293, 4.58424186706543, 2.0204200744628906, 1.275855541229248]
162,2,0,2.879627028966,0.0,53.1,54.3,31.0,0.7495576093652021,[1.9545600414276123, 5.233333587646484, 3.603581428527832, 3.264540672302246]
163,1,1,3.002377527175,0.0,53.5,52.3,29.0,0.7111879480701689,[3.4148669242858887, 3.9809677600860596, 1.5126597881317139, 1.719622254371643]
164,1,0,2.954613139296,0.0,53.9,53.1,31.0,0.7319307899173275,[1.841805338859558, 2.654836893081665, 1.8644219636917114, 4.283137798309326]
165,1,1,3.050642497952,0.0,53.1,52.7,29.0,0.7006488019345293,[4.409134864807129, 1.929849624633789, 2.7708699703216553, 0.8874316215515137]
166,1,1,3.31159378968,0.0,54.3,54.3,28.0,0.6447010101908457,[2.0948634147644043, 5.688357830047607, 3.1659905910491943, 7.431015968322754]
167,2,0,2.79009656125,0.0,53.9,51.5,30.0,0.7666081374938636,[2.142199993133545, 4.06491756439209, 0.9004006385803223, 0.35734081268310547]
168,2,1,3.2727513313439998,0.0,54.6,54.6,31.0,0.6661298387736542,[2.011521339416504, 5.74685525894165, 1.2811954021453857, 3.662731647491455]
169,1,0,3.1420773105579998,0.0,53.9,52.7,29.0,0.6815707778747229,[7.172300815582275, 2.7362263202667236, 3.785773754119873, 3.4830007553100586]
170,0,1,2.5608217194939997,0.0,51.5,50.8,24.0,0.8083230340257596,[3.3072681427001953, 3.8694419860839844, 3.310394763946533, 1.6635017395019531]
171,0,2,2.6674038426389997,0.0,52.3,51.5,25.0,0.7799901099789757,[3.430320978164673, 2.5866339206695557, 4.817503929138184, 3.0857808589935303]
172,1,0,3.084436532865,0.0,51.9,54.3,30.0,0.698203717143025,[3.0484442710876465, 3.2854554653167725, 2.8316779136657715, 2.097057342529297]
173,2,0,3.1519265527259996,0.0,52.7,53.1,30.0,0.6843196206160325,[3.4393885135650635, 2.811278820037842, 2.8970441818237305, 2.8173606395721436]
174,1,0,3.21608051817,0.0,52.7,54.3,26.0,0.6552482474991445,[2.873302698135376, 2.811471462249756, 2.271811008453369, 2.851439952850342]
175,1,1,2.976968634048,0.0,53.1,52.7,29.0,0.7168735465017639,[3.318822145462036, 2.7183661460876465, 2.8449251651763916, 2.5316860675811768]
176,1,1,3.357130065627,0.0,53.9,52.7,25.0,0.6259443342115089,[2.6110007762908936, 2.654564142227173, 2.873382806777954, 2.3640336990356445]
177,0,1,2.5493783673239996,0.0,52.3,52.7,23.0,0.8092284966365904,[2.458850383758545, 2.713880777359009, 2.37729811668396, 2.3139219284057617]
